Date,Channel,Source,Campaign,Ad Set,Spend,Impressions,Clicks,Conversions,Video Views
2022-04-22,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,36944.04,91,10,1,97
2022-04-22,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,35564.88,87,9,1,91
2022-04-22,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,33618.53,82,9,1,86
2022-04-22,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,3088.57,8,1,0,8
2022-04-29,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-01,1994.04,5,1,0,5
2022-04-29,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-01,110934.33,274,29,3,284
2022-04-29,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-01,37729.46,95,10,1,100
2022-04-29,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-01,116104.86,282,30,3,295
2022-04-29,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,36091.58,91,10,1,95
2022-04-29,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,34947.23,86,9,1,89
2022-04-29,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,33082.45,82,9,1,86
2022-04-29,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,3113.12,7,1,0,8
2022-05-06,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-01,1448.73,4,0,0,4
2022-05-06,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-01,79269.27,199,21,2,205
2022-05-06,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-01,27668.07,67,7,1,72
2022-05-06,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-01,86081.14,212,22,2,219
2022-05-06,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,26695.61,66,7,1,68
2022-05-06,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,25790.9,64,7,1,66
2022-05-06,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,23905.52,60,6,1,63
2022-05-06,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,2294.56,6,1,0,6
2022-05-13,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-01,2189.56,5,1,0,6
2022-05-13,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-01,120871.79,301,31,3,317
2022-05-13,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-01,41076.92,108,12,1,112
2022-05-13,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-01,126838.97,310,32,3,325
2022-05-13,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,40330.14,95,10,1,100
2022-05-13,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,39244.9,96,10,1,99
2022-05-13,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,35645.7,92,10,1,96
2022-05-13,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,3399.26,8,1,0,9
2022-05-20,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-01,2166.05,6,1,0,6
2022-05-20,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-01,120997.89,305,32,3,322
2022-05-20,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-01,41604.12,108,11,1,112
2022-05-20,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-01,128398.02,323,33,3,337
2022-05-20,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,39284.14,95,10,1,100
2022-05-20,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,39250.08,98,10,1,103
2022-05-20,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,35625.11,86,9,1,91
2022-05-20,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,3433.95,8,1,0,9
2022-05-27,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-01,2154.54,5,1,0,6
2022-05-27,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-01,121937.9,295,31,3,305
2022-05-27,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-01,41267.18,99,10,1,103
2022-05-27,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-01,130812.03,311,32,3,332
2022-05-27,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-01,39040.62,97,10,1,102
2022-05-27,Programmatic,Amazon_Ad_Server,Automated uniform software,06-01,38597.39,97,10,1,102
2022-05-27,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-01,35711.49,88,9,1,93
2022-05-27,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-01,3419.01,8,1,0,9
2022-06-03,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2338.77,6,1,0,6
2022-06-03,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,131597.96,312,33,3,329
2022-06-03,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,44287.24,112,12,1,117
2022-06-03,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,136910.9,329,35,3,345
2022-06-03,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,42076.09,102,11,1,107
2022-06-03,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,42327.9,105,11,1,111
2022-06-03,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,38567.54,94,10,1,97
2022-06-03,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3657.08,9,1,0,10
2022-06-10,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2414.59,6,1,0,6
2022-06-10,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,132323.67,328,35,4,349
2022-06-10,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,45223.28,111,12,1,115
2022-06-10,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,141534.2,347,36,4,365
2022-06-10,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,42264.58,100,11,1,104
2022-06-10,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,42072.27,105,11,1,112
2022-06-10,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,40074.56,98,10,1,103
2022-06-10,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3682.09,9,1,0,10
2022-06-17,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2336.71,6,1,0,6
2022-06-17,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,131350.68,326,34,3,339
2022-06-17,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,44251.47,106,11,1,113
2022-06-17,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,139968.71,343,36,4,354
2022-06-17,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,43323.06,106,11,1,111
2022-06-17,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,41271.77,103,11,1,108
2022-06-17,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,39702.79,95,10,1,101
2022-06-17,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3671.03,9,1,0,9
2022-06-24,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,3573.13,9,1,0,9
2022-06-24,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,199118.41,493,51,5,526
2022-06-24,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,68130.72,166,18,2,175
2022-06-24,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,205486.62,504,53,5,535
2022-06-24,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,63358.64,161,17,2,168
2022-06-24,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,62187.42,158,17,2,167
2022-06-24,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,58551.35,140,15,1,148
2022-06-24,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,5457.06,13,1,0,14
2022-07-01,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,3080.47,8,1,0,8
2022-07-01,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,163271.58,403,42,4,423
2022-07-01,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,57001.53,148,15,2,158
2022-07-01,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,180351.63,459,48,5,490
2022-07-01,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,55345.52,142,15,1,151
2022-07-01,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,53970.22,125,13,1,130
2022-07-01,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,50544.21,129,14,1,134
2022-07-01,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,4705.45,12,1,0,12
2022-07-08,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2979.39,7,1,0,8
2022-07-08,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,162850.31,399,42,4,422
2022-07-08,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,56318.86,133,14,1,139
2022-07-08,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,175824.34,447,47,5,464
2022-07-08,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,53672.41,133,14,1,142
2022-07-08,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,52635.62,130,14,1,135
2022-07-08,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,49008.86,128,14,1,136
2022-07-08,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,4628.84,12,1,0,12
2022-07-15,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2033.28,5,1,0,6
2022-07-15,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,109732.3,278,29,3,288
2022-07-15,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,37512.5,93,10,1,96
2022-07-15,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,115887.17,286,30,3,298
2022-07-15,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,35800.44,90,10,1,93
2022-07-15,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,35547.6,87,9,1,92
2022-07-15,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,33016.85,83,9,1,86
2022-07-15,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3073.96,8,1,0,8
2022-07-22,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2026.59,5,1,0,5
2022-07-22,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,108948.22,268,28,3,277
2022-07-22,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,37982.51,95,10,1,98
2022-07-22,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,118873.94,294,31,3,305
2022-07-22,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,35739.65,87,9,1,91
2022-07-22,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,35122.42,88,9,1,91
2022-07-22,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,33316.55,85,9,1,88
2022-07-22,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3152.04,8,1,0,8
2022-07-29,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2036.34,5,1,0,5
2022-07-29,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,112834.03,286,31,3,302
2022-07-29,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,37452.75,88,9,1,92
2022-07-29,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,115960.18,281,29,3,294
2022-07-29,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,36314.81,91,10,1,95
2022-07-29,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,35874.29,88,9,1,90
2022-07-29,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,33312.46,82,9,1,85
2022-07-29,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3119.62,8,1,0,8
2022-08-05,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2210.95,6,1,0,6
2022-08-05,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,119292.63,293,31,3,310
2022-08-05,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,41657.28,103,11,1,108
2022-08-05,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,128826.12,316,33,4,326
2022-08-05,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,39189.5,100,10,1,105
2022-08-05,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,38829.16,96,10,1,101
2022-08-05,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,36174.03,88,9,1,93
2022-08-05,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3378.6,8,1,0,9
2022-08-12,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2177.31,5,1,0,6
2022-08-12,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,119917.31,302,32,3,315
2022-08-12,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,42340.15,107,11,1,114
2022-08-12,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,128762.2,313,33,3,328
2022-08-12,Programmatic,Amazon_Ad_Server,Centralized modular throughput,05-02,39931.54,96,10,1,101
2022-08-12,Programmatic,Amazon_Ad_Server,Automated uniform software,06-02,38448.43,93,10,1,98
2022-08-12,Programmatic,Amazon_Ad_Server,Cross-platform static hierarchy,07-02,35898.1,91,9,1,94
2022-08-12,Programmatic,Amazon_Ad_Server,Networked value-added time-frame,08-02,3392.93,8,1,0,9
2022-08-19,Programmatic,Amazon_Ad_Server,Business-focused zero tolerance architecture,01-02,2206.0,5,1,0,6
2022-08-19,Programmatic,Amazon_Ad_Server,Persistent 24/7 attitude,02-02,121542.77,302,32,3,315
2022-08-19,Programmatic,Amazon_Ad_Server,Integrated dedicated contingency,03-02,41403.81,105,11,1,109
2022-08-19,Programmatic,Amazon_Ad_Server,Profound intangible policy,04-02,128450.08,314,33,3,334
